,origin_id,destination_id,total_trips,Arrival Hour
49,"São Francisco Xavier, (158)","STADIUM AREA, (182)",54.24,14
50,"Tanque, (159)","STADIUM AREA, (182)",12.15,14
51,"QUEIMADOS, (16)","STADIUM AREA, (182)",20.65,14
52,"Taquara, (160)","STADIUM AREA, (182)",53.45,14
53,"Tijuca, (162)","STADIUM AREA, (182)",1590.46,14
54,"Todos os Santos, (163)","STADIUM AREA, (182)",36.59,14
55,"Tomás Coelho, (164)","STADIUM AREA, (182)",80.97,14
56,"Turiaçu, (165)","STADIUM AREA, (182)",18.01,14
57,"Vargem Pequena, (168)","STADIUM AREA, (182)",11.79,14
58,"Vasco da Gama, (169)","STADIUM AREA, (182)",85.7,14
59,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",77.71,14
60,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",19.45,14
61,"Vigário Geral, (173)","STADIUM AREA, (182)",12.94,14
62,"Vila Isabel, (174)","STADIUM AREA, (182)",482.6,14
63,"Vila Kosmos, (175)","STADIUM AREA, (182)",12.83,14
64,"Vila Militar, (176)","STADIUM AREA, (182)",37.02,14
65,"Vila Valqueire, (177)","STADIUM AREA, (182)",24.48,14
66,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",102.92,14
67,"STADIUM AREA, (182)","BELFORD ROXO, (0)",34.53,14
68,"STADIUM AREA, (182)","Lagoa, (101)",49.73,14
69,"STADIUM AREA, (182)","Laranjeiras, (102)",64.52,14
70,"STADIUM AREA, (182)","Leblon, (103)",76.62,14
71,"STADIUM AREA, (182)","Leme, (104)",16.78,14
72,"STADIUM AREA, (182)","Lins de Vasconcelos, (105)",35.43,14
73,"STADIUM AREA, (182)","Madureira, (106)",61.37,14
74,"STADIUM AREA, (182)","Mangueira, (108)",15.55,14
75,"STADIUM AREA, (182)","Manguinhos, (109)",23.96,14
76,"STADIUM AREA, (182)","NILÓPOLIS, (11)",12.42,14
77,"STADIUM AREA, (182)","Marechal Hermes, (111)",13.08,14
78,"STADIUM AREA, (182)","Maré, (113)",61.92,14
79,"STADIUM AREA, (182)","Méier, (115)",74.75,14
80,"STADIUM AREA, (182)","Olaria, (116)",13.5,14
81,"STADIUM AREA, (182)","Oswaldo Cruz, (117)",10.72,14
82,"STADIUM AREA, (182)","NITERÓI, (12)",104.93,14
83,"STADIUM AREA, (182)","Pavuna, (124)",20.93,14
84,"STADIUM AREA, (182)","Pechincha, (125)",13.78,14
85,"STADIUM AREA, (182)","Penha, (127)",26.76,14
86,"STADIUM AREA, (182)","Penha Circular, (128)",26.08,14
87,"STADIUM AREA, (182)","Piedade, (129)",15.64,14
88,"STADIUM AREA, (182)","Pilares, (130)",33.33,14
89,"STADIUM AREA, (182)","Praça da Bandeira, (135)",128.14,14
90,"STADIUM AREA, (182)","Ramos, (137)",42.61,14
91,"STADIUM AREA, (182)","Realengo, (138)",40.3,14
92,"STADIUM AREA, (182)","Recreio dos Bandeirantes, (139)",47.07,14
93,"STADIUM AREA, (182)","NOVA IGUAÇU, (14)",81.73,14
94,"STADIUM AREA, (182)","Riachuelo, (140)",42.01,14
95,"STADIUM AREA, (182)","Rio Comprido, (143)",160.93,14
96,"STADIUM AREA, (182)","Rocha, (144)",59.03,14
97,"STADIUM AREA, (182)","Sampaio, (147)",63.47,14
98,"STADIUM AREA, (182)","Santa Cruz, (148)",18.24,14
99,"STADIUM AREA, (182)","Santa Teresa, (149)",107.07,14
100,"STADIUM AREA, (182)","PARACAMBI, (15)",16.7,14
101,"STADIUM AREA, (182)","Santo Cristo, (150)",42.04,14
102,"STADIUM AREA, (182)","Santíssimo, (151)",14.05,14
103,"STADIUM AREA, (182)","Saúde, (152)",18.43,14
104,"STADIUM AREA, (182)","São Conrado, (156)",18.68,14
105,"STADIUM AREA, (182)","São Cristóvão, (157)",348.6,14
106,"STADIUM AREA, (182)","São Francisco Xavier, (158)",49.16,14
107,"STADIUM AREA, (182)","Tanque, (159)",15.67,14
108,"STADIUM AREA, (182)","QUEIMADOS, (16)",14.55,14
109,"STADIUM AREA, (182)","Taquara, (160)",24.94,14
110,"STADIUM AREA, (182)","Tijuca, (162)",1539.82,14
111,"STADIUM AREA, (182)","Todos os Santos, (163)",31.23,14
112,"STADIUM AREA, (182)","Tomás Coelho, (164)",13.1,14
113,"STADIUM AREA, (182)","Turiaçu, (165)",21.89,14
114,"STADIUM AREA, (182)","Urca, (166)",17.73,14
115,"STADIUM AREA, (182)","Vargem Grande, (167)",20.8,14
116,"STADIUM AREA, (182)","Vasco da Gama, (169)",39.25,14
117,"STADIUM AREA, (182)","SÃO GONÇALO, (17)",75.05,14
118,"STADIUM AREA, (182)","Vidigal, (172)",19.41,14
119,"STADIUM AREA, (182)","Vila Isabel, (174)",444.81,14
120,"STADIUM AREA, (182)","Vista Alegre, (179)",13.24,14
121,"STADIUM AREA, (182)","SÃO JOÃO DE MERITI, (18)",75.41,14
122,"STADIUM AREA, (182)","STADIUM AREA, (182)",4325.48,14
123,"STADIUM AREA, (182)","DUQUE DE CAXIAS, (2)",165.6,14
124,"STADIUM AREA, (182)","Abolição, (22)",24.03,14
125,"STADIUM AREA, (182)","Acari, (23)",19.86,14
126,"STADIUM AREA, (182)","Alto da Boa Vista, (24)",70.99,14
127,"STADIUM AREA, (182)","Anchieta, (25)",10.97,14
128,"STADIUM AREA, (182)","Andaraí, (26)",196.2,14
129,"STADIUM AREA, (182)","Bangu, (29)",44.31,14
130,"STADIUM AREA, (182)","Barra da Tijuca, (30)",123.62,14
131,"STADIUM AREA, (182)","Benfica, (33)",107.52,14
132,"STADIUM AREA, (182)","Bento Ribeiro, (34)",29.31,14
133,"STADIUM AREA, (182)","Bonsucesso, (35)",51.08,14
134,"STADIUM AREA, (182)","Botafogo, (36)",193.1,14
135,"STADIUM AREA, (182)","Brás de Pina, (37)",14.6,14
136,"STADIUM AREA, (182)","Cachambi, (38)",89.9,14
137,"STADIUM AREA, (182)","ITABORAÍ, (4)",23.23,14
138,"STADIUM AREA, (182)","Caju, (40)",33.8,14
139,"STADIUM AREA, (182)","Cascadura, (45)",14.87,14
140,"STADIUM AREA, (182)","Catete, (46)",81.65,14
141,"STADIUM AREA, (182)","Catumbi, (47)",19.26,14
142,"STADIUM AREA, (182)","Centro, (49)",292.31,14
143,"STADIUM AREA, (182)","Cidade Nova, (50)",40.36,14
144,"STADIUM AREA, (182)","Cidade Universitária, (51)",14.32,14
145,"STADIUM AREA, (182)","Colégio, (55)",14.56,14
146,"STADIUM AREA, (182)","Complexo do Alemão, (56)",21.01,14
147,"STADIUM AREA, (182)","Copacabana, (57)",263.04,14
148,"STADIUM AREA, (182)","Cordovil, (58)",24.39,14
149,"STADIUM AREA, (182)","Cosme Velho, (59)",38.29,14
150,"STADIUM AREA, (182)","JAPERI, (6)",19.28,14
151,"STADIUM AREA, (182)","Del Castilho, (63)",41.1,14
152,"STADIUM AREA, (182)","Deodoro, (64)",11.13,14
153,"STADIUM AREA, (182)","Encantado, (65)",19.15,14
154,"STADIUM AREA, (182)","Engenho Novo, (67)",58.97,14
155,"STADIUM AREA, (182)","Engenho da Rainha, (68)",22.16,14
156,"STADIUM AREA, (182)","Engenho de Dentro, (69)",53.93,14
157,"STADIUM AREA, (182)","MAGÉ, (7)",24.58,14
158,"STADIUM AREA, (182)","Estácio, (70)",59.55,14
159,"STADIUM AREA, (182)","Flamengo, (71)",92.75,14
160,"STADIUM AREA, (182)","Freguesia (Jacarepaguá), (73)",27.45,14
161,"STADIUM AREA, (182)","Galeão, (74)",18.03,14
162,"STADIUM AREA, (182)","Gamboa, (75)",83.41,14
163,"STADIUM AREA, (182)","Gardênia Azul, (76)",11.8,14
164,"STADIUM AREA, (182)","Glória, (78)",20.0,14
165,"STADIUM AREA, (182)","Grajaú, (79)",94.56,14
166,"STADIUM AREA, (182)","Gávea, (83)",18.99,14
167,"STADIUM AREA, (182)","Higienópolis, (84)",24.97,14
168,"STADIUM AREA, (182)","Humaitá, (86)",41.64,14
169,"STADIUM AREA, (182)","Inhaúma, (87)",70.9,14
170,"STADIUM AREA, (182)","Ipanema, (89)",70.33,14
171,"STADIUM AREA, (182)","Irajá, (90)",32.29,14
172,"STADIUM AREA, (182)","Jacarepaguá, (92)",85.34,14
173,"STADIUM AREA, (182)","Jardim América, (95)",11.97,14
174,"STADIUM AREA, (182)","Jardim Botânico, (96)",48.77,14
175,"STADIUM AREA, (182)","Jardim Guanabara, (98)",23.24,14
176,"SEROPÉDICA, (19)","STADIUM AREA, (182)",11.33,14
177,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",288.45,14
178,"Abolição, (22)","STADIUM AREA, (182)",16.65,14
179,"Acari, (23)","STADIUM AREA, (182)",12.77,14
180,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",82.86,14
181,"Anchieta, (25)","STADIUM AREA, (182)",10.58,14
182,"Andaraí, (26)","STADIUM AREA, (182)",208.31,14
183,"Bancários, (28)","STADIUM AREA, (182)",12.63,14
184,"Bangu, (29)","STADIUM AREA, (182)",32.73,14
185,"Barra da Tijuca, (30)","STADIUM AREA, (182)",79.74,14
186,"Benfica, (33)","STADIUM AREA, (182)",126.1,14
187,"Bento Ribeiro, (34)","STADIUM AREA, (182)",62.02,14
188,"Bonsucesso, (35)","STADIUM AREA, (182)",37.87,14
189,"Botafogo, (36)","STADIUM AREA, (182)",191.8,14
190,"Cachambi, (38)","STADIUM AREA, (182)",51.31,14
191,"Cacuia, (39)","STADIUM AREA, (182)",14.98,14
192,"ITABORAÍ, (4)","STADIUM AREA, (182)",10.81,14
193,"Caju, (40)","STADIUM AREA, (182)",55.55,14
194,"Campo Grande, (43)","STADIUM AREA, (182)",38.84,14
195,"Catete, (46)","STADIUM AREA, (182)",32.83,14
196,"Catumbi, (47)","STADIUM AREA, (182)",27.62,14
197,"Centro, (49)","STADIUM AREA, (182)",268.27,14
198,"Cidade Nova, (50)","STADIUM AREA, (182)",56.38,14
199,"Cidade Universitária, (51)","STADIUM AREA, (182)",10.2,14
200,"Cidade de Deus, (52)","STADIUM AREA, (182)",17.01,14
201,"Coelho Neto, (54)","STADIUM AREA, (182)",22.57,14
202,"Colégio, (55)","STADIUM AREA, (182)",24.16,14
203,"Complexo do Alemão, (56)","STADIUM AREA, (182)",25.04,14
204,"Copacabana, (57)","STADIUM AREA, (182)",183.28,14
205,"Cordovil, (58)","STADIUM AREA, (182)",24.97,14
206,"Cosme Velho, (59)","STADIUM AREA, (182)",20.32,14
207,"JAPERI, (6)","STADIUM AREA, (182)",10.29,14
208,"Del Castilho, (63)","STADIUM AREA, (182)",19.17,14
209,"Deodoro, (64)","STADIUM AREA, (182)",20.94,14
210,"Encantado, (65)","STADIUM AREA, (182)",10.3,14
211,"Engenho Novo, (67)","STADIUM AREA, (182)",90.74,14
212,"Engenho da Rainha, (68)","STADIUM AREA, (182)",43.51,14
213,"Engenho de Dentro, (69)","STADIUM AREA, (182)",57.49,14
214,"MAGÉ, (7)","STADIUM AREA, (182)",39.38,14
215,"Estácio, (70)","STADIUM AREA, (182)",80.83,14
216,"Flamengo, (71)","STADIUM AREA, (182)",67.31,14
217,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",24.77,14
218,"Galeão, (74)","STADIUM AREA, (182)",21.4,14
219,"Gamboa, (75)","STADIUM AREA, (182)",49.05,14
220,"Glória, (78)","STADIUM AREA, (182)",11.8,14
221,"Grajaú, (79)","STADIUM AREA, (182)",117.07,14
222,"MANGARATIBA, (8)","STADIUM AREA, (182)",18.09,14
223,"Gávea, (83)","STADIUM AREA, (182)",24.4,14
224,"Higienópolis, (84)","STADIUM AREA, (182)",20.18,14
225,"Humaitá, (86)","STADIUM AREA, (182)",36.07,14
226,"Inhaúma, (87)","STADIUM AREA, (182)",84.44,14
227,"Ipanema, (89)","STADIUM AREA, (182)",70.23,14
228,"MARICÁ, (9)","STADIUM AREA, (182)",16.68,14
229,"Irajá, (90)","STADIUM AREA, (182)",77.26,14
230,"Itanhangá, (91)","STADIUM AREA, (182)",27.66,14
231,"Jacarepaguá, (92)","STADIUM AREA, (182)",62.39,14
232,"Jacarezinho, (93)","STADIUM AREA, (182)",36.2,14
233,"Jacaré, (94)","STADIUM AREA, (182)",43.56,14
234,"Jardim Botânico, (96)","STADIUM AREA, (182)",18.27,14
235,"Jardim Carioca, (97)","STADIUM AREA, (182)",11.65,14
236,"Jardim Guanabara, (98)","STADIUM AREA, (182)",21.5,14
0,"BELFORD ROXO, (0)","STADIUM AREA, (182)",66.48,15
1,"MESQUITA, (10)","STADIUM AREA, (182)",14.17,15
2,"Lagoa, (101)","STADIUM AREA, (182)",65.32,15
3,"Laranjeiras, (102)","STADIUM AREA, (182)",48.0,15
4,"Leblon, (103)","STADIUM AREA, (182)",111.61,15
5,"Leme, (104)","STADIUM AREA, (182)",20.7,15
6,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",48.64,15
7,"Madureira, (106)","STADIUM AREA, (182)",36.84,15
8,"Mangueira, (108)","STADIUM AREA, (182)",31.63,15
9,"Manguinhos, (109)","STADIUM AREA, (182)",23.87,15
10,"NILÓPOLIS, (11)","STADIUM AREA, (182)",12.2,15
11,"Marechal Hermes, (111)","STADIUM AREA, (182)",32.47,15
12,"Maria da Graça, (112)","STADIUM AREA, (182)",12.34,15
13,"Maré, (113)","STADIUM AREA, (182)",103.92,15
14,"Méier, (115)","STADIUM AREA, (182)",94.17,15
15,"Olaria, (116)","STADIUM AREA, (182)",36.21,15
16,"Oswaldo Cruz, (117)","STADIUM AREA, (182)",18.04,15
17,"NITERÓI, (12)","STADIUM AREA, (182)",94.43,15
18,"Parada de Lucas, (121)","STADIUM AREA, (182)",19.07,15
19,"Parque Columbia, (123)","STADIUM AREA, (182)",16.22,15
20,"Pavuna, (124)","STADIUM AREA, (182)",69.08,15
21,"Penha, (127)","STADIUM AREA, (182)",51.18,15
22,"Penha Circular, (128)","STADIUM AREA, (182)",25.32,15
23,"Piedade, (129)","STADIUM AREA, (182)",48.18,15
24,"Pilares, (130)","STADIUM AREA, (182)",21.95,15
25,"Praça Seca, (134)","STADIUM AREA, (182)",19.08,15
26,"Praça da Bandeira, (135)","STADIUM AREA, (182)",155.14,15
27,"Ramos, (137)","STADIUM AREA, (182)",25.77,15
28,"Realengo, (138)","STADIUM AREA, (182)",44.49,15
29,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",20.31,15
30,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",134.22,15
31,"Riachuelo, (140)","STADIUM AREA, (182)",16.11,15
32,"Rio Comprido, (143)","STADIUM AREA, (182)",238.13,15
33,"Rocha, (144)","STADIUM AREA, (182)",65.25,15
34,"Rocha Miranda, (145)","STADIUM AREA, (182)",18.64,15
35,"Sampaio, (147)","STADIUM AREA, (182)",21.14,15
36,"Santa Cruz, (148)","STADIUM AREA, (182)",21.55,15
37,"Santa Teresa, (149)","STADIUM AREA, (182)",72.48,15
38,"Santo Cristo, (150)","STADIUM AREA, (182)",40.83,15
39,"Santíssimo, (151)","STADIUM AREA, (182)",18.79,15
40,"Saúde, (152)","STADIUM AREA, (182)",10.35,15
41,"Senador Camará, (153)","STADIUM AREA, (182)",14.72,15
42,"São Cristóvão, (157)","STADIUM AREA, (182)",376.7,15
43,"São Francisco Xavier, (158)","STADIUM AREA, (182)",45.09,15
44,"QUEIMADOS, (16)","STADIUM AREA, (182)",22.3,15
45,"Taquara, (160)","STADIUM AREA, (182)",38.96,15
46,"Tijuca, (162)","STADIUM AREA, (182)",1658.39,15
47,"Todos os Santos, (163)","STADIUM AREA, (182)",31.76,15
48,"Tomás Coelho, (164)","STADIUM AREA, (182)",25.12,15
49,"Turiaçu, (165)","STADIUM AREA, (182)",14.72,15
50,"Urca, (166)","STADIUM AREA, (182)",14.05,15
51,"Vasco da Gama, (169)","STADIUM AREA, (182)",72.75,15
52,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",111.31,15
53,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",20.01,15
54,"Vidigal, (172)","STADIUM AREA, (182)",14.29,15
55,"Vigário Geral, (173)","STADIUM AREA, (182)",40.5,15
56,"Vila Isabel, (174)","STADIUM AREA, (182)",575.36,15
57,"Vila Kosmos, (175)","STADIUM AREA, (182)",10.34,15
58,"Vila Militar, (176)","STADIUM AREA, (182)",13.41,15
59,"Vila da Penha, (178)","STADIUM AREA, (182)",14.34,15
60,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",133.56,15
61,"Água Santa, (181)","STADIUM AREA, (182)",16.57,15
62,"STADIUM AREA, (182)","BELFORD ROXO, (0)",39.47,15
63,"STADIUM AREA, (182)","MESQUITA, (10)",32.79,15
64,"STADIUM AREA, (182)","Lagoa, (101)",49.74,15
65,"STADIUM AREA, (182)","Laranjeiras, (102)",57.48,15
66,"STADIUM AREA, (182)","Leblon, (103)",61.94,15
67,"STADIUM AREA, (182)","Lins de Vasconcelos, (105)",28.9,15
68,"STADIUM AREA, (182)","Madureira, (106)",32.27,15
69,"STADIUM AREA, (182)","Magalhães Bastos, (107)",14.55,15
70,"STADIUM AREA, (182)","Mangueira, (108)",35.82,15
71,"STADIUM AREA, (182)","Manguinhos, (109)",19.7,15
72,"STADIUM AREA, (182)","NILÓPOLIS, (11)",31.52,15
73,"STADIUM AREA, (182)","Marechal Hermes, (111)",17.84,15
74,"STADIUM AREA, (182)","Maria da Graça, (112)",24.61,15
75,"STADIUM AREA, (182)","Maré, (113)",105.5,15
76,"STADIUM AREA, (182)","Méier, (115)",85.49,15
77,"STADIUM AREA, (182)","Olaria, (116)",27.58,15
78,"STADIUM AREA, (182)","Paciência, (118)",17.35,15
79,"STADIUM AREA, (182)","NITERÓI, (12)",135.96,15
80,"STADIUM AREA, (182)","Parada de Lucas, (121)",23.69,15
81,"STADIUM AREA, (182)","Pavuna, (124)",42.03,15
82,"STADIUM AREA, (182)","Pechincha, (125)",14.34,15
83,"STADIUM AREA, (182)","Penha, (127)",10.77,15
84,"STADIUM AREA, (182)","Penha Circular, (128)",38.66,15
85,"STADIUM AREA, (182)","Piedade, (129)",63.45,15
86,"STADIUM AREA, (182)","Praça da Bandeira, (135)",182.94,15
87,"STADIUM AREA, (182)","Quintino Bocaiúva, (136)",41.34,15
88,"STADIUM AREA, (182)","Ramos, (137)",35.14,15
89,"STADIUM AREA, (182)","Realengo, (138)",74.07,15
90,"STADIUM AREA, (182)","Recreio dos Bandeirantes, (139)",41.64,15
91,"STADIUM AREA, (182)","NOVA IGUAÇU, (14)",149.68,15
92,"STADIUM AREA, (182)","Riachuelo, (140)",17.35,15
93,"STADIUM AREA, (182)","Ricardo de Albuquerque, (142)",10.1,15
94,"STADIUM AREA, (182)","Rio Comprido, (143)",195.29,15
95,"STADIUM AREA, (182)","Rocha, (144)",48.07,15
96,"STADIUM AREA, (182)","Rocha Miranda, (145)",18.91,15
97,"STADIUM AREA, (182)","Sampaio, (147)",20.04,15
98,"STADIUM AREA, (182)","Santa Cruz, (148)",11.92,15
99,"STADIUM AREA, (182)","Santa Teresa, (149)",68.77,15
100,"STADIUM AREA, (182)","Santo Cristo, (150)",63.18,15
101,"STADIUM AREA, (182)","Senador Camará, (153)",21.59,15
102,"STADIUM AREA, (182)","Senador Vasconcelos, (154)",11.51,15
103,"STADIUM AREA, (182)","São Conrado, (156)",11.07,15
104,"STADIUM AREA, (182)","São Cristóvão, (157)",362.37,15
105,"STADIUM AREA, (182)","São Francisco Xavier, (158)",66.87,15
106,"STADIUM AREA, (182)","Tijuca, (162)",1480.22,15
107,"STADIUM AREA, (182)","Todos os Santos, (163)",33.45,15
108,"STADIUM AREA, (182)","Tomás Coelho, (164)",40.44,15
109,"STADIUM AREA, (182)","Turiaçu, (165)",10.04,15
110,"STADIUM AREA, (182)","Vargem Grande, (167)",12.33,15
111,"STADIUM AREA, (182)","Vasco da Gama, (169)",83.91,15
112,"STADIUM AREA, (182)","SÃO GONÇALO, (17)",64.04,15
113,"STADIUM AREA, (182)","Vicente de Carvalho, (171)",17.96,15
114,"STADIUM AREA, (182)","Vigário Geral, (173)",31.23,15
115,"STADIUM AREA, (182)","Vila Isabel, (174)",493.23,15
116,"STADIUM AREA, (182)","Vila Militar, (176)",47.74,15
117,"STADIUM AREA, (182)","Vila da Penha, (178)",21.45,15
118,"STADIUM AREA, (182)","SÃO JOÃO DE MERITI, (18)",65.08,15
119,"STADIUM AREA, (182)","Água Santa, (181)",10.21,15
120,"STADIUM AREA, (182)","STADIUM AREA, (182)",4255.81,15
121,"STADIUM AREA, (182)","DUQUE DE CAXIAS, (2)",237.44,15
122,"STADIUM AREA, (182)","Alto da Boa Vista, (24)",86.42,15
123,"STADIUM AREA, (182)","Andaraí, (26)",272.37,15
124,"STADIUM AREA, (182)","Bangu, (29)",42.91,15
125,"STADIUM AREA, (182)","Barra da Tijuca, (30)",139.81,15
126,"STADIUM AREA, (182)","Barros Filho, (32)",11.36,15
127,"STADIUM AREA, (182)","Benfica, (33)",175.42,15
128,"STADIUM AREA, (182)","Bento Ribeiro, (34)",15.18,15
129,"STADIUM AREA, (182)","Bonsucesso, (35)",60.41,15
130,"STADIUM AREA, (182)","Botafogo, (36)",205.68,15
131,"STADIUM AREA, (182)","Brás de Pina, (37)",22.32,15
132,"STADIUM AREA, (182)","Cachambi, (38)",44.59,15
133,"STADIUM AREA, (182)","Caju, (40)",37.44,15
134,"STADIUM AREA, (182)","Campo Grande, (43)",34.45,15
135,"STADIUM AREA, (182)","Cascadura, (45)",17.16,15
136,"STADIUM AREA, (182)","Catete, (46)",48.5,15
137,"STADIUM AREA, (182)","Catumbi, (47)",30.06,15
138,"STADIUM AREA, (182)","Centro, (49)",245.95,15
139,"STADIUM AREA, (182)","ITAGUAÍ, (5)",11.41,15
140,"STADIUM AREA, (182)","Cidade Nova, (50)",67.56,15
141,"STADIUM AREA, (182)","Coelho Neto, (54)",26.53,15
142,"STADIUM AREA, (182)","Colégio, (55)",32.09,15
143,"STADIUM AREA, (182)","Complexo do Alemão, (56)",20.17,15
144,"STADIUM AREA, (182)","Copacabana, (57)",199.78,15
145,"STADIUM AREA, (182)","Cordovil, (58)",24.2,15
146,"STADIUM AREA, (182)","Cosme Velho, (59)",40.02,15
147,"STADIUM AREA, (182)","JAPERI, (6)",14.56,15
148,"STADIUM AREA, (182)","Cosmos, (60)",21.14,15
149,"STADIUM AREA, (182)","Curicica, (62)",14.02,15
150,"STADIUM AREA, (182)","Del Castilho, (63)",33.83,15
151,"STADIUM AREA, (182)","Deodoro, (64)",21.92,15
152,"STADIUM AREA, (182)","Encantado, (65)",27.62,15
153,"STADIUM AREA, (182)","Engenheiro Leal, (66)",14.88,15
154,"STADIUM AREA, (182)","Engenho Novo, (67)",68.96,15
155,"STADIUM AREA, (182)","Engenho da Rainha, (68)",36.24,15
156,"STADIUM AREA, (182)","Engenho de Dentro, (69)",90.36,15
157,"STADIUM AREA, (182)","Estácio, (70)",71.07,15
158,"STADIUM AREA, (182)","Flamengo, (71)",53.52,15
159,"STADIUM AREA, (182)","Freguesia (Ilha do Governador), (72)",13.25,15
160,"STADIUM AREA, (182)","Freguesia (Jacarepaguá), (73)",20.83,15
161,"STADIUM AREA, (182)","Galeão, (74)",28.25,15
162,"STADIUM AREA, (182)","Gamboa, (75)",49.98,15
163,"STADIUM AREA, (182)","Glória, (78)",18.23,15
164,"STADIUM AREA, (182)","Grajaú, (79)",102.27,15
165,"STADIUM AREA, (182)","Guadalupe, (81)",13.23,15
166,"STADIUM AREA, (182)","Higienópolis, (84)",26.4,15
167,"STADIUM AREA, (182)","Honório Gurgel, (85)",11.6,15
168,"STADIUM AREA, (182)","Humaitá, (86)",46.2,15
169,"STADIUM AREA, (182)","Inhaúma, (87)",85.54,15
170,"STADIUM AREA, (182)","Ipanema, (89)",93.47,15
171,"STADIUM AREA, (182)","MARICÁ, (9)",53.37,15
172,"STADIUM AREA, (182)","Irajá, (90)",48.59,15
173,"STADIUM AREA, (182)","Itanhangá, (91)",39.33,15
174,"STADIUM AREA, (182)","Jacarepaguá, (92)",97.29,15
175,"STADIUM AREA, (182)","Jacarezinho, (93)",16.96,15
176,"STADIUM AREA, (182)","Jacaré, (94)",26.92,15
177,"STADIUM AREA, (182)","Jardim Botânico, (96)",67.9,15
178,"STADIUM AREA, (182)","Jardim Guanabara, (98)",30.82,15
179,"SEROPÉDICA, (19)","STADIUM AREA, (182)",21.57,15
180,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",199.18,15
181,"Abolição, (22)","STADIUM AREA, (182)",21.65,15
182,"Acari, (23)","STADIUM AREA, (182)",10.96,15
183,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",98.57,15
184,"Andaraí, (26)","STADIUM AREA, (182)",243.71,15
185,"Bancários, (28)","STADIUM AREA, (182)",12.82,15
186,"Bangu, (29)","STADIUM AREA, (182)",35.66,15
187,"Barra da Tijuca, (30)","STADIUM AREA, (182)",76.67,15
188,"Barros Filho, (32)","STADIUM AREA, (182)",14.71,15
189,"Benfica, (33)","STADIUM AREA, (182)",117.59,15
190,"Bento Ribeiro, (34)","STADIUM AREA, (182)",27.67,15
191,"Bonsucesso, (35)","STADIUM AREA, (182)",37.08,15
192,"Botafogo, (36)","STADIUM AREA, (182)",231.56,15
193,"Brás de Pina, (37)","STADIUM AREA, (182)",30.46,15
194,"Cachambi, (38)","STADIUM AREA, (182)",49.25,15
195,"Cacuia, (39)","STADIUM AREA, (182)",10.87,15
196,"ITABORAÍ, (4)","STADIUM AREA, (182)",15.73,15
197,"Caju, (40)","STADIUM AREA, (182)",57.2,15
198,"Campo Grande, (43)","STADIUM AREA, (182)",28.31,15
199,"Cascadura, (45)","STADIUM AREA, (182)",19.22,15
200,"Catete, (46)","STADIUM AREA, (182)",55.49,15
201,"Catumbi, (47)","STADIUM AREA, (182)",51.91,15
202,"Centro, (49)","STADIUM AREA, (182)",317.17,15
203,"Cidade Nova, (50)","STADIUM AREA, (182)",78.95,15
204,"Coelho Neto, (54)","STADIUM AREA, (182)",31.53,15
205,"Colégio, (55)","STADIUM AREA, (182)",16.09,15
206,"Complexo do Alemão, (56)","STADIUM AREA, (182)",28.51,15
207,"Copacabana, (57)","STADIUM AREA, (182)",205.75,15
208,"Cordovil, (58)","STADIUM AREA, (182)",28.48,15
209,"JAPERI, (6)","STADIUM AREA, (182)",15.39,15
210,"Costa Barros, (61)","STADIUM AREA, (182)",12.67,15
211,"Del Castilho, (63)","STADIUM AREA, (182)",22.22,15
212,"Deodoro, (64)","STADIUM AREA, (182)",50.2,15
213,"Encantado, (65)","STADIUM AREA, (182)",13.86,15
214,"Engenheiro Leal, (66)","STADIUM AREA, (182)",11.07,15
215,"Engenho Novo, (67)","STADIUM AREA, (182)",82.5,15
216,"Engenho da Rainha, (68)","STADIUM AREA, (182)",26.69,15
217,"Engenho de Dentro, (69)","STADIUM AREA, (182)",62.99,15
218,"MAGÉ, (7)","STADIUM AREA, (182)",19.41,15
219,"Estácio, (70)","STADIUM AREA, (182)",94.35,15
220,"Flamengo, (71)","STADIUM AREA, (182)",56.34,15
221,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",12.02,15
222,"Galeão, (74)","STADIUM AREA, (182)",52.32,15
223,"Gamboa, (75)","STADIUM AREA, (182)",50.54,15
224,"Grajaú, (79)","STADIUM AREA, (182)",122.32,15
225,"Gávea, (83)","STADIUM AREA, (182)",46.74,15
226,"Higienópolis, (84)","STADIUM AREA, (182)",16.0,15
227,"Inhaúma, (87)","STADIUM AREA, (182)",83.72,15
228,"Ipanema, (89)","STADIUM AREA, (182)",61.43,15
229,"MARICÁ, (9)","STADIUM AREA, (182)",19.19,15
