,origin_id,destination_id,total_trips,Arrival Hour
2324,"Jacaré, (94)","STADIUM AREA, (182)",42.87,20
2325,"Jardim América, (95)","STADIUM AREA, (182)",40.57,20
2326,"Jardim Botânico, (96)","STADIUM AREA, (182)",57.52,20
2327,"Jardim Carioca, (97)","STADIUM AREA, (182)",22.46,20
2328,"Jardim Guanabara, (98)","STADIUM AREA, (182)",64.85,20
2329,"BELFORD ROXO, (0)","STADIUM AREA, (182)",65.67,21
2330,"MESQUITA, (10)","STADIUM AREA, (182)",43.06,21
2331,"Lagoa, (101)","STADIUM AREA, (182)",55.7,21
2332,"Laranjeiras, (102)","STADIUM AREA, (182)",74.29,21
2333,"Leblon, (103)","STADIUM AREA, (182)",135.64,21
2334,"Leme, (104)","STADIUM AREA, (182)",33.36,21
2335,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",61.52,21
2336,"Madureira, (106)","STADIUM AREA, (182)",81.69,21
2337,"Magalhães Bastos, (107)","STADIUM AREA, (182)",21.45,21
2338,"Mangueira, (108)","STADIUM AREA, (182)",66.76,21
2339,"Manguinhos, (109)","STADIUM AREA, (182)",108.99,21
2340,"NILÓPOLIS, (11)","STADIUM AREA, (182)",48.4,21
2341,"Marechal Hermes, (111)","STADIUM AREA, (182)",184.44,21
2342,"Maria da Graça, (112)","STADIUM AREA, (182)",52.84,21
2343,"Maré, (113)","STADIUM AREA, (182)",172.62,21
2344,"Méier, (115)","STADIUM AREA, (182)",93.0,21
2345,"Olaria, (116)","STADIUM AREA, (182)",41.6,21
2346,"Oswaldo Cruz, (117)","STADIUM AREA, (182)",43.76,21
2347,"Padre Miguel, (119)","STADIUM AREA, (182)",15.61,21
2348,"NITERÓI, (12)","STADIUM AREA, (182)",226.16,21
2349,"Parada de Lucas, (121)","STADIUM AREA, (182)",30.95,21
2350,"Parque Anchieta, (122)","STADIUM AREA, (182)",25.59,21
2351,"Pavuna, (124)","STADIUM AREA, (182)",53.48,21
2352,"Pechincha, (125)","STADIUM AREA, (182)",13.15,21
2353,"Penha, (127)","STADIUM AREA, (182)",38.86,21
2354,"Penha Circular, (128)","STADIUM AREA, (182)",14.79,21
2355,"Piedade, (129)","STADIUM AREA, (182)",151.76,21
2356,"NOVA FRIBURGO, (13)","STADIUM AREA, (182)",12.6,21
2357,"Pilares, (130)","STADIUM AREA, (182)",33.76,21
2358,"Portuguesa, (132)","STADIUM AREA, (182)",19.76,21
2359,"Praça Seca, (134)","STADIUM AREA, (182)",18.44,21
2360,"Praça da Bandeira, (135)","STADIUM AREA, (182)",235.5,21
2361,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",32.09,21
2362,"Ramos, (137)","STADIUM AREA, (182)",55.96,21
2363,"Realengo, (138)","STADIUM AREA, (182)",104.69,21
2364,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",84.29,21
2365,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",179.91,21
2366,"Riachuelo, (140)","STADIUM AREA, (182)",22.03,21
2367,"Rio Comprido, (143)","STADIUM AREA, (182)",155.61,21
2368,"Rocha, (144)","STADIUM AREA, (182)",138.6,21
2369,"Rocha Miranda, (145)","STADIUM AREA, (182)",32.43,21
2370,"Sampaio, (147)","STADIUM AREA, (182)",33.6,21
2371,"Santa Teresa, (149)","STADIUM AREA, (182)",113.63,21
2372,"PARACAMBI, (15)","STADIUM AREA, (182)",12.12,21
2373,"Santo Cristo, (150)","STADIUM AREA, (182)",168.57,21
2374,"Santíssimo, (151)","STADIUM AREA, (182)",14.97,21
2375,"Saúde, (152)","STADIUM AREA, (182)",17.96,21
2376,"Senador Camará, (153)","STADIUM AREA, (182)",34.9,21
2377,"São Conrado, (156)","STADIUM AREA, (182)",33.52,21
2378,"São Cristóvão, (157)","STADIUM AREA, (182)",347.84,21
2379,"São Francisco Xavier, (158)","STADIUM AREA, (182)",133.37,21
2380,"Tanque, (159)","STADIUM AREA, (182)",31.1,21
2381,"QUEIMADOS, (16)","STADIUM AREA, (182)",46.89,21
2382,"Taquara, (160)","STADIUM AREA, (182)",46.59,21
2383,"Tauá, (161)","STADIUM AREA, (182)",13.91,21
2384,"Tijuca, (162)","STADIUM AREA, (182)",1242.32,21
2385,"Todos os Santos, (163)","STADIUM AREA, (182)",31.54,21
2386,"Tomás Coelho, (164)","STADIUM AREA, (182)",25.58,21
2387,"Turiaçu, (165)","STADIUM AREA, (182)",17.64,21
2388,"Urca, (166)","STADIUM AREA, (182)",19.98,21
2389,"Vargem Grande, (167)","STADIUM AREA, (182)",12.39,21
2390,"Vargem Pequena, (168)","STADIUM AREA, (182)",15.68,21
2391,"Vasco da Gama, (169)","STADIUM AREA, (182)",58.46,21
2392,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",262.46,21
2393,"Vaz Lobo, (170)","STADIUM AREA, (182)",11.95,21
2394,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",25.16,21
2395,"Vigário Geral, (173)","STADIUM AREA, (182)",37.53,21
2396,"Vila Isabel, (174)","STADIUM AREA, (182)",446.49,21
2397,"Vila Militar, (176)","STADIUM AREA, (182)",130.59,21
2398,"Vila Valqueire, (177)","STADIUM AREA, (182)",21.98,21
2399,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",114.99,21
2400,"Água Santa, (181)","STADIUM AREA, (182)",39.26,21
2401,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",407.42,21
2402,"Abolição, (22)","STADIUM AREA, (182)",14.65,21
2403,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",115.85,21
2404,"Andaraí, (26)","STADIUM AREA, (182)",233.34,21
2405,"Anil, (27)","STADIUM AREA, (182)",16.27,21
2406,"Bangu, (29)","STADIUM AREA, (182)",44.1,21
2407,"GUAPIMIRIM, (3)","STADIUM AREA, (182)",13.01,21
2408,"Barra da Tijuca, (30)","STADIUM AREA, (182)",178.56,21
2409,"Barros Filho, (32)","STADIUM AREA, (182)",13.49,21
2410,"Benfica, (33)","STADIUM AREA, (182)",227.1,21
2411,"Bento Ribeiro, (34)","STADIUM AREA, (182)",44.84,21
2412,"Bonsucesso, (35)","STADIUM AREA, (182)",87.33,21
2413,"Botafogo, (36)","STADIUM AREA, (182)",296.98,21
2414,"Brás de Pina, (37)","STADIUM AREA, (182)",23.59,21
2415,"Cachambi, (38)","STADIUM AREA, (182)",94.46,21
2416,"ITABORAÍ, (4)","STADIUM AREA, (182)",24.63,21
2417,"Caju, (40)","STADIUM AREA, (182)",167.97,21
2418,"Campo Grande, (43)","STADIUM AREA, (182)",83.81,21
2419,"Cascadura, (45)","STADIUM AREA, (182)",39.63,21
2420,"Catete, (46)","STADIUM AREA, (182)",46.79,21
2421,"Catumbi, (47)","STADIUM AREA, (182)",36.42,21
2422,"Centro, (49)","STADIUM AREA, (182)",472.45,21
2423,"Cidade Nova, (50)","STADIUM AREA, (182)",116.23,21
2424,"Cidade Universitária, (51)","STADIUM AREA, (182)",52.72,21
2425,"Cidade de Deus, (52)","STADIUM AREA, (182)",20.1,21
2426,"Coelho Neto, (54)","STADIUM AREA, (182)",59.64,21
2427,"Colégio, (55)","STADIUM AREA, (182)",22.77,21
2428,"Complexo do Alemão, (56)","STADIUM AREA, (182)",30.55,21
2429,"Copacabana, (57)","STADIUM AREA, (182)",343.07,21
2430,"Cosme Velho, (59)","STADIUM AREA, (182)",40.72,21
2431,"JAPERI, (6)","STADIUM AREA, (182)",11.62,21
2432,"Costa Barros, (61)","STADIUM AREA, (182)",19.11,21
2433,"Curicica, (62)","STADIUM AREA, (182)",18.51,21
2434,"Del Castilho, (63)","STADIUM AREA, (182)",76.88,21
2435,"Deodoro, (64)","STADIUM AREA, (182)",136.58,21
2436,"Encantado, (65)","STADIUM AREA, (182)",53.91,21
2437,"Engenho Novo, (67)","STADIUM AREA, (182)",139.45,21
2438,"Engenho da Rainha, (68)","STADIUM AREA, (182)",43.58,21
2439,"Engenho de Dentro, (69)","STADIUM AREA, (182)",88.66,21
2440,"Estácio, (70)","STADIUM AREA, (182)",104.3,21
2441,"Flamengo, (71)","STADIUM AREA, (182)",131.22,21
2442,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",60.16,21
2443,"Galeão, (74)","STADIUM AREA, (182)",45.92,21
2444,"Gamboa, (75)","STADIUM AREA, (182)",57.37,21
2445,"Gardênia Azul, (76)","STADIUM AREA, (182)",18.96,21
2446,"Glória, (78)","STADIUM AREA, (182)",33.89,21
2447,"Grajaú, (79)","STADIUM AREA, (182)",135.35,21
2448,"Guadalupe, (81)","STADIUM AREA, (182)",35.82,21
2449,"Guaratiba, (82)","STADIUM AREA, (182)",16.4,21
2450,"Gávea, (83)","STADIUM AREA, (182)",71.31,21
2451,"Higienópolis, (84)","STADIUM AREA, (182)",60.99,21
2452,"Honório Gurgel, (85)","STADIUM AREA, (182)",69.81,21
2453,"Humaitá, (86)","STADIUM AREA, (182)",40.9,21
2454,"Inhaúma, (87)","STADIUM AREA, (182)",106.96,21
2455,"Ipanema, (89)","STADIUM AREA, (182)",108.63,21
2456,"MARICÁ, (9)","STADIUM AREA, (182)",40.05,21
2457,"Irajá, (90)","STADIUM AREA, (182)",61.21,21
2458,"Itanhangá, (91)","STADIUM AREA, (182)",21.12,21
2459,"Jacarepaguá, (92)","STADIUM AREA, (182)",134.51,21
2460,"Jacarezinho, (93)","STADIUM AREA, (182)",30.33,21
2461,"Jacaré, (94)","STADIUM AREA, (182)",15.42,21
2462,"Jardim Botânico, (96)","STADIUM AREA, (182)",44.07,21
2463,"Jardim Guanabara, (98)","STADIUM AREA, (182)",35.38,21
2464,"Jardim Sulacap, (99)","STADIUM AREA, (182)",19.19,21
2465,"BELFORD ROXO, (0)","STADIUM AREA, (182)",64.15,22
2466,"MESQUITA, (10)","STADIUM AREA, (182)",17.85,22
2467,"Joá, (100)","STADIUM AREA, (182)",10.39,22
2468,"Lagoa, (101)","STADIUM AREA, (182)",30.41,22
2469,"Laranjeiras, (102)","STADIUM AREA, (182)",59.09,22
2470,"Leblon, (103)","STADIUM AREA, (182)",95.58,22
2471,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",55.62,22
2472,"Madureira, (106)","STADIUM AREA, (182)",26.9,22
2473,"Mangueira, (108)","STADIUM AREA, (182)",34.27,22
2474,"Manguinhos, (109)","STADIUM AREA, (182)",45.4,22
2475,"NILÓPOLIS, (11)","STADIUM AREA, (182)",16.43,22
2476,"Marechal Hermes, (111)","STADIUM AREA, (182)",86.92,22
2477,"Maré, (113)","STADIUM AREA, (182)",81.1,22
2478,"Méier, (115)","STADIUM AREA, (182)",75.5,22
2479,"Olaria, (116)","STADIUM AREA, (182)",45.36,22
2480,"Padre Miguel, (119)","STADIUM AREA, (182)",24.63,22
2481,"NITERÓI, (12)","STADIUM AREA, (182)",111.08,22
2482,"Parada de Lucas, (121)","STADIUM AREA, (182)",26.42,22
2483,"Pavuna, (124)","STADIUM AREA, (182)",53.37,22
2484,"Pechincha, (125)","STADIUM AREA, (182)",10.44,22
2485,"Penha, (127)","STADIUM AREA, (182)",21.86,22
2486,"Penha Circular, (128)","STADIUM AREA, (182)",31.6,22
2487,"Piedade, (129)","STADIUM AREA, (182)",64.03,22
2488,"Pilares, (130)","STADIUM AREA, (182)",15.47,22
2489,"Portuguesa, (132)","STADIUM AREA, (182)",19.97,22
2490,"Praça Seca, (134)","STADIUM AREA, (182)",25.49,22
2491,"Praça da Bandeira, (135)","STADIUM AREA, (182)",159.09,22
2492,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",20.86,22
2493,"Ramos, (137)","STADIUM AREA, (182)",40.59,22
2494,"Realengo, (138)","STADIUM AREA, (182)",43.55,22
2495,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",54.02,22
2496,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",112.09,22
2497,"Riachuelo, (140)","STADIUM AREA, (182)",32.87,22
2498,"Ricardo de Albuquerque, (142)","STADIUM AREA, (182)",12.33,22
2499,"Rio Comprido, (143)","STADIUM AREA, (182)",150.71,22
2500,"Rocha, (144)","STADIUM AREA, (182)",76.64,22
2501,"Rocha Miranda, (145)","STADIUM AREA, (182)",16.88,22
2502,"Sampaio, (147)","STADIUM AREA, (182)",36.99,22
2503,"Santa Teresa, (149)","STADIUM AREA, (182)",37.71,22
2504,"Santo Cristo, (150)","STADIUM AREA, (182)",79.05,22
2505,"Saúde, (152)","STADIUM AREA, (182)",16.21,22
2506,"Senador Camará, (153)","STADIUM AREA, (182)",17.64,22
2507,"São Conrado, (156)","STADIUM AREA, (182)",11.98,22
2508,"São Cristóvão, (157)","STADIUM AREA, (182)",214.18,22
2509,"São Francisco Xavier, (158)","STADIUM AREA, (182)",74.95,22
2510,"Tanque, (159)","STADIUM AREA, (182)",20.56,22
2511,"Taquara, (160)","STADIUM AREA, (182)",20.85,22
2512,"Tijuca, (162)","STADIUM AREA, (182)",928.07,22
2513,"Todos os Santos, (163)","STADIUM AREA, (182)",24.86,22
2514,"Tomás Coelho, (164)","STADIUM AREA, (182)",29.37,22
2515,"Urca, (166)","STADIUM AREA, (182)",16.18,22
2516,"Vargem Pequena, (168)","STADIUM AREA, (182)",11.38,22
2517,"Vasco da Gama, (169)","STADIUM AREA, (182)",27.38,22
2518,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",93.21,22
2519,"Vidigal, (172)","STADIUM AREA, (182)",18.92,22
2520,"Vigário Geral, (173)","STADIUM AREA, (182)",11.81,22
2521,"Vila Isabel, (174)","STADIUM AREA, (182)",360.85,22
2522,"Vila Militar, (176)","STADIUM AREA, (182)",59.0,22
2523,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",96.36,22
2524,"Água Santa, (181)","STADIUM AREA, (182)",18.58,22
2525,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",165.64,22
2526,"Abolição, (22)","STADIUM AREA, (182)",18.43,22
2527,"Acari, (23)","STADIUM AREA, (182)",11.44,22
2528,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",44.85,22
2529,"Andaraí, (26)","STADIUM AREA, (182)",184.09,22
2530,"GUAPIMIRIM, (3)","STADIUM AREA, (182)",15.75,22
2531,"Barra da Tijuca, (30)","STADIUM AREA, (182)",129.37,22
2532,"Benfica, (33)","STADIUM AREA, (182)",80.58,22
2533,"Bento Ribeiro, (34)","STADIUM AREA, (182)",25.52,22
2534,"Bonsucesso, (35)","STADIUM AREA, (182)",43.56,22
2535,"Botafogo, (36)","STADIUM AREA, (182)",195.21,22
2536,"Brás de Pina, (37)","STADIUM AREA, (182)",18.5,22
2537,"Cachambi, (38)","STADIUM AREA, (182)",40.25,22
2538,"Cacuia, (39)","STADIUM AREA, (182)",12.51,22
2539,"Caju, (40)","STADIUM AREA, (182)",67.35,22
2540,"Campo Grande, (43)","STADIUM AREA, (182)",24.27,22
2541,"Cascadura, (45)","STADIUM AREA, (182)",29.68,22
2542,"Catete, (46)","STADIUM AREA, (182)",26.84,22
2543,"Catumbi, (47)","STADIUM AREA, (182)",43.22,22
2544,"Centro, (49)","STADIUM AREA, (182)",298.35,22
2545,"ITAGUAÍ, (5)","STADIUM AREA, (182)",13.69,22
2546,"Cidade Nova, (50)","STADIUM AREA, (182)",44.21,22
2547,"Cidade Universitária, (51)","STADIUM AREA, (182)",30.71,22
2548,"Coelho Neto, (54)","STADIUM AREA, (182)",14.79,22
2549,"Complexo do Alemão, (56)","STADIUM AREA, (182)",27.59,22
2550,"Copacabana, (57)","STADIUM AREA, (182)",337.05,22
2551,"Cosme Velho, (59)","STADIUM AREA, (182)",15.68,22
2552,"Cosmos, (60)","STADIUM AREA, (182)",16.63,22
2553,"Del Castilho, (63)","STADIUM AREA, (182)",34.09,22
2554,"Deodoro, (64)","STADIUM AREA, (182)",51.49,22
2555,"Encantado, (65)","STADIUM AREA, (182)",19.91,22
2556,"Engenho Novo, (67)","STADIUM AREA, (182)",85.84,22
2557,"Engenho de Dentro, (69)","STADIUM AREA, (182)",52.72,22
2558,"MAGÉ, (7)","STADIUM AREA, (182)",22.83,22
2559,"Estácio, (70)","STADIUM AREA, (182)",81.27,22
2560,"Flamengo, (71)","STADIUM AREA, (182)",89.76,22
2561,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",30.67,22
2562,"Galeão, (74)","STADIUM AREA, (182)",25.4,22
2563,"Gamboa, (75)","STADIUM AREA, (182)",47.67,22
2564,"Glória, (78)","STADIUM AREA, (182)",18.97,22
2565,"Grajaú, (79)","STADIUM AREA, (182)",96.55,22
2566,"Guadalupe, (81)","STADIUM AREA, (182)",13.96,22
2567,"Gávea, (83)","STADIUM AREA, (182)",44.46,22
2568,"Higienópolis, (84)","STADIUM AREA, (182)",25.01,22
2569,"Humaitá, (86)","STADIUM AREA, (182)",14.65,22
2570,"Inhaúma, (87)","STADIUM AREA, (182)",68.86,22
2571,"Inhoaíba, (88)","STADIUM AREA, (182)",12.15,22
2572,"Ipanema, (89)","STADIUM AREA, (182)",65.82,22
2573,"MARICÁ, (9)","STADIUM AREA, (182)",18.57,22
2574,"Irajá, (90)","STADIUM AREA, (182)",34.06,22
2575,"Itanhangá, (91)","STADIUM AREA, (182)",10.54,22
2576,"Jacarepaguá, (92)","STADIUM AREA, (182)",103.59,22
2577,"Jacaré, (94)","STADIUM AREA, (182)",19.71,22
2578,"Jardim Botânico, (96)","STADIUM AREA, (182)",24.82,22
2579,"Jardim Guanabara, (98)","STADIUM AREA, (182)",30.75,22
2580,"BELFORD ROXO, (0)","STADIUM AREA, (182)",20.4,23
2581,"MESQUITA, (10)","STADIUM AREA, (182)",14.63,23
2582,"Lagoa, (101)","STADIUM AREA, (182)",34.39,23
2583,"Laranjeiras, (102)","STADIUM AREA, (182)",45.36,23
2584,"Leblon, (103)","STADIUM AREA, (182)",56.12,23
2585,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",34.33,23
2586,"Madureira, (106)","STADIUM AREA, (182)",35.01,23
2587,"Magalhães Bastos, (107)","STADIUM AREA, (182)",11.82,23
2588,"Marechal Hermes, (111)","STADIUM AREA, (182)",34.4,23
2589,"Maria da Graça, (112)","STADIUM AREA, (182)",16.22,23
2590,"Maré, (113)","STADIUM AREA, (182)",51.93,23
2591,"Méier, (115)","STADIUM AREA, (182)",56.31,23
2592,"NITERÓI, (12)","STADIUM AREA, (182)",78.41,23
2593,"Pavuna, (124)","STADIUM AREA, (182)",24.18,23
2594,"Piedade, (129)","STADIUM AREA, (182)",38.47,23
2595,"Pilares, (130)","STADIUM AREA, (182)",13.6,23
2596,"Portuguesa, (132)","STADIUM AREA, (182)",11.62,23
2597,"Praça Seca, (134)","STADIUM AREA, (182)",17.03,23
2598,"Praça da Bandeira, (135)","STADIUM AREA, (182)",118.65,23
2599,"Ramos, (137)","STADIUM AREA, (182)",18.63,23
2600,"Realengo, (138)","STADIUM AREA, (182)",15.49,23
2601,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",29.06,23
2602,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",37.14,23
2603,"Rio Comprido, (143)","STADIUM AREA, (182)",82.55,23
2604,"Rocha, (144)","STADIUM AREA, (182)",31.79,23
2605,"Rocha Miranda, (145)","STADIUM AREA, (182)",13.54,23
2606,"Sampaio, (147)","STADIUM AREA, (182)",27.53,23
2607,"Santa Teresa, (149)","STADIUM AREA, (182)",49.5,23
2608,"Santo Cristo, (150)","STADIUM AREA, (182)",52.75,23
2609,"Saúde, (152)","STADIUM AREA, (182)",14.26,23
2610,"São Conrado, (156)","STADIUM AREA, (182)",15.98,23
2611,"São Cristóvão, (157)","STADIUM AREA, (182)",147.45,23
2612,"São Francisco Xavier, (158)","STADIUM AREA, (182)",39.77,23
2613,"Tanque, (159)","STADIUM AREA, (182)",17.47,23
2614,"QUEIMADOS, (16)","STADIUM AREA, (182)",27.74,23
2615,"Taquara, (160)","STADIUM AREA, (182)",33.72,23
2616,"Tijuca, (162)","STADIUM AREA, (182)",620.08,23
2617,"Todos os Santos, (163)","STADIUM AREA, (182)",21.41,23
2618,"Vasco da Gama, (169)","STADIUM AREA, (182)",39.88,23
2619,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",35.02,23
2620,"Vila Isabel, (174)","STADIUM AREA, (182)",232.45,23
2621,"Vila Militar, (176)","STADIUM AREA, (182)",21.76,23
2622,"Vila da Penha, (178)","STADIUM AREA, (182)",16.4,23
2623,"Vista Alegre, (179)","STADIUM AREA, (182)",11.38,23
2624,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",49.7,23
2625,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",101.22,23
2626,"TANGUÁ, (20)","STADIUM AREA, (182)",24.49,23
2627,"Acari, (23)","STADIUM AREA, (182)",12.37,23
2628,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",45.14,23
2629,"Anchieta, (25)","STADIUM AREA, (182)",13.01,23
2630,"Andaraí, (26)","STADIUM AREA, (182)",145.1,23
2631,"Anil, (27)","STADIUM AREA, (182)",24.3,23
2632,"Bangu, (29)","STADIUM AREA, (182)",16.29,23
2633,"Barra da Tijuca, (30)","STADIUM AREA, (182)",143.88,23
2634,"Benfica, (33)","STADIUM AREA, (182)",71.4,23
2635,"Bonsucesso, (35)","STADIUM AREA, (182)",29.16,23
2636,"Botafogo, (36)","STADIUM AREA, (182)",173.34,23
2637,"Brás de Pina, (37)","STADIUM AREA, (182)",11.08,23
2638,"Cachambi, (38)","STADIUM AREA, (182)",19.54,23
2639,"Caju, (40)","STADIUM AREA, (182)",36.29,23
2640,"Campo Grande, (43)","STADIUM AREA, (182)",32.77,23
2641,"Cascadura, (45)","STADIUM AREA, (182)",11.74,23
2642,"Catete, (46)","STADIUM AREA, (182)",36.41,23
2643,"Catumbi, (47)","STADIUM AREA, (182)",13.93,23
2644,"Centro, (49)","STADIUM AREA, (182)",214.53,23
2645,"ITAGUAÍ, (5)","STADIUM AREA, (182)",10.81,23
2646,"Cidade Nova, (50)","STADIUM AREA, (182)",34.27,23
2647,"Cidade Universitária, (51)","STADIUM AREA, (182)",24.57,23
2648,"Coelho Neto, (54)","STADIUM AREA, (182)",11.79,23
2649,"Copacabana, (57)","STADIUM AREA, (182)",258.91,23
2650,"Cosme Velho, (59)","STADIUM AREA, (182)",35.98,23
2651,"Curicica, (62)","STADIUM AREA, (182)",11.38,23
2652,"Del Castilho, (63)","STADIUM AREA, (182)",44.83,23
2653,"Deodoro, (64)","STADIUM AREA, (182)",14.74,23
2654,"Encantado, (65)","STADIUM AREA, (182)",16.9,23
2655,"Engenho Novo, (67)","STADIUM AREA, (182)",28.76,23
2656,"Engenho de Dentro, (69)","STADIUM AREA, (182)",33.24,23
2657,"MAGÉ, (7)","STADIUM AREA, (182)",10.41,23
2658,"Estácio, (70)","STADIUM AREA, (182)",49.83,23
2659,"Flamengo, (71)","STADIUM AREA, (182)",49.45,23
2660,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",43.29,23
2661,"Gamboa, (75)","STADIUM AREA, (182)",32.45,23
2662,"Gardênia Azul, (76)","STADIUM AREA, (182)",12.06,23
2663,"Glória, (78)","STADIUM AREA, (182)",22.66,23
2664,"Grajaú, (79)","STADIUM AREA, (182)",89.04,23
2665,"Guadalupe, (81)","STADIUM AREA, (182)",19.75,23
2666,"Gávea, (83)","STADIUM AREA, (182)",29.46,23
2667,"Humaitá, (86)","STADIUM AREA, (182)",17.99,23
2668,"Inhaúma, (87)","STADIUM AREA, (182)",33.72,23
2669,"Ipanema, (89)","STADIUM AREA, (182)",60.98,23
2670,"Irajá, (90)","STADIUM AREA, (182)",44.36,23
2671,"Itanhangá, (91)","STADIUM AREA, (182)",17.23,23
2672,"Jacarepaguá, (92)","STADIUM AREA, (182)",87.06,23
2673,"Jacaré, (94)","STADIUM AREA, (182)",11.1,23
2674,"Jardim Botânico, (96)","STADIUM AREA, (182)",38.5,23
2675,"Jardim Guanabara, (98)","STADIUM AREA, (182)",13.5,23
